CLIENT_ID,AGE,MAN,INCOME,IP_FLAG,SME_FLAG,REFUGEE_FLAG,PDN,paid_off_count,active_count,active_sum,max_term,credits_delay_count,cards_count,MATRIAL_Вдовец / Вдова,MATRIAL_Гражданский брак,MATRIAL_Женат / замужем,MATRIAL_Не женат / не замужем,MATRIAL_Неизвестно,MATRIAL_Разведен / Разведена,CС_LIMIT_NVAL,СС_GRACE_PERIOD,CURR_RATE,delay,PC_bb,PC_blockbuster,PC_grace,PC_other
14166,30,1,30000,0,0,0,36.6,0,0,0.0,0,0,1,0,0,0,0,1,0,28000.0,329,31.9,0,0,1,0,0
14255,50,1,80000,0,0,0,32.5,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,329,31.9,0,0,1,0,0
14267,48,1,60000,0,0,0,110.1,0,1,139499.0,24,0,1,0,0,0,0,0,1,50000.0,85,31.9,0,0,1,0,0
14285,40,1,100000,0,0,0,95.6,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,115,28.9,1,0,0,1,0
14295,41,1,25000,0,0,0,49.6,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,146,14.9,0,0,0,1,0
14305,37,0,46000,0,0,0,57.4,0,0,0.0,0,0,1,0,0,0,0,1,0,30001.0,56,14.9,0,0,0,1,0
14311,24,1,50000,0,0,0,47.1,0,0,0.0,0,0,1,0,0,0,0,1,0,65000.0,56,24.9,0,1,0,0,0
14314,44,1,205000,0,0,0,55.9,0,0,0.0,0,0,1,0,0,0,0,1,0,90000.0,347,31.9,0,0,1,0,0
14338,53,1,60000,0,0,0,31.4,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,147,14.9,0,0,0,1,0
14373,39,1,63000,0,0,0,51.3,0,0,0.0,0,0,1,0,0,1,0,0,0,300001.0,268,14.9,0,0,0,1,0
14392,49,1,60000,0,0,0,26.5,0,0,0.0,0,0,1,0,0,0,0,1,0,151000.0,191,27.9,0,0,1,0,0
14432,58,1,60000,0,0,0,9.4,0,0,0.0,0,0,1,0,0,0,0,1,0,240000.0,56,31.9,0,0,0,1,0
14439,36,0,48000,0,0,0,39.5,0,0,0.0,0,0,1,0,0,0,0,1,0,75001.0,359,31.9,0,0,1,0,0
14448,50,1,20000,0,0,0,92.3,0,2,343810.6,60,0,1,0,0,0,0,1,0,20000.0,56,69.9,0,0,0,1,0
14457,30,1,60000,0,0,0,65.2,0,1,51649.0,24,0,1,0,0,0,1,0,0,75000.0,54,18.9,0,1,0,0,0
14471,51,1,70000,0,0,0,56.0,0,0,0.0,0,0,1,0,0,0,0,1,0,300001.0,86,49.9,0,0,0,1,0
14477,41,1,55000,0,0,0,16.1,0,1,508361.1,60,0,1,0,0,0,0,1,0,300000.0,56,34.9,0,0,0,1,0
14478,39,0,120000,0,0,0,44.7,0,1,70000.0,36,0,1,0,0,0,0,1,0,299000.0,327,31.9,0,0,1,0,0
14481,60,1,30500,0,0,0,52.7,0,0,0.0,0,0,1,0,0,0,1,0,0,90000.0,55,31.9,0,0,1,0,0
14485,40,1,72000,0,0,0,47.6,0,0,0.0,0,0,1,0,0,1,0,0,0,299000.0,329,31.9,0,0,1,0,0
14502,60,0,50000,0,0,0,15.7,0,0,0.0,0,0,1,0,0,1,0,0,0,80000.0,188,14.9,1,0,0,1,0
14511,55,1,120000,0,0,0,170.3,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,86,14.9,0,0,0,1,0
14627,50,1,60000,0,0,0,46.1,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,57,27.9,0,0,1,0,0
14654,40,1,75000,0,0,0,73.4,0,0,0.0,0,0,2,0,0,0,1,0,0,60000.0,118,14.9,0,0,0,1,0
14654,40,1,75000,0,0,0,73.4,0,0,0.0,0,0,2,0,0,0,1,0,0,40000.0,325,31.9,0,0,1,0,0
14676,45,1,80000,0,0,0,70.7,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,208,27.9,0,0,1,0,0
14686,44,0,60000,0,0,0,39.1,0,0,0.0,0,0,1,0,0,0,0,0,1,60000.0,86,14.9,0,0,0,1,0
14696,37,0,50000,0,0,0,49.5,0,1,26134.0,24,0,1,0,0,0,0,1,0,293000.0,359,33.9,0,0,1,0,0
14721,24,1,40000,0,0,0,42.4,0,1,66976.0,24,0,1,0,0,0,0,1,0,98000.0,238,27.9,0,0,1,0,0
14742,40,1,78000,0,0,0,76.3,0,0,0.0,0,0,1,0,0,0,0,1,0,60001.0,329,31.9,0,0,1,0,0
14755,51,1,100000,0,0,0,27.4,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,324,31.9,0,0,1,0,0
14761,33,1,125000,0,0,0,49.8,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,175,20.9,0,1,0,0,0
14793,36,0,111000,0,0,0,20.5,0,1,419963.5,36,0,1,0,0,0,0,1,0,301000.0,356,33.9,0,0,1,0,0
14814,28,0,124000,0,0,0,39.9,0,0,0.0,0,0,1,0,0,0,0,1,0,150001.0,115,31.9,0,0,1,0,0
14898,40,1,60000,0,0,0,67.5,0,0,0.0,0,0,1,0,0,0,0,1,0,35000.0,60,33.9,0,0,1,0,0
14923,34,0,150000,0,0,0,20.8,0,0,0.0,0,0,1,0,0,0,1,0,0,125000.0,237,27.9,0,0,1,0,0
14926,27,0,175000,0,0,0,126.2,0,0,0.0,0,0,1,0,0,0,1,0,0,70000.0,56,14.9,0,0,0,1,0
14935,33,1,43500,0,0,0,33.9,0,0,0.0,0,0,1,0,0,1,0,0,0,151000.0,56,28.9,0,1,0,0,0
14999,30,0,107000,0,0,0,48.9,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,56,20.9,0,1,0,0,0
15114,62,0,85000,0,0,0,33.2,0,0,0.0,0,0,1,0,0,0,0,1,0,48000.0,115,31.9,0,0,0,1,0
15117,39,1,80000,0,0,0,84.2,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,358,31.9,0,0,1,0,0
15121,48,1,120000,0,0,0,34.7,0,0,0.0,0,0,1,0,0,0,0,1,0,156000.0,86,69.9,0,0,0,1,0
15163,49,0,90000,0,0,0,34.0,0,0,0.0,0,0,1,0,0,0,0,1,0,178001.0,55,28.9,1,0,0,1,0
15221,37,1,240000,0,0,0,49.9,0,0,0.0,0,0,1,0,0,0,1,0,0,160000.0,55,14.9,0,0,0,1,0
15225,50,0,120000,0,0,0,26.2,0,0,0.0,0,0,2,0,0,0,0,0,1,80000.0,358,33.9,0,0,1,0,0
15225,50,0,120000,0,0,0,26.2,0,0,0.0,0,0,2,0,0,0,0,0,1,121000.0,86,14.9,0,0,0,1,0
15228,56,0,156000,0,0,0,47.5,0,0,0.0,0,0,2,0,0,0,1,0,0,160000.0,55,14.9,0,0,0,1,0
15228,56,0,156000,0,0,0,47.5,0,0,0.0,0,0,2,0,0,0,1,0,0,80000.0,264,27.9,0,0,1,0,0
15241,30,0,80000,0,0,0,10.7,0,0,0.0,0,0,1,0,0,0,1,0,0,104000.0,117,14.9,0,0,0,1,0
15282,62,1,85000,0,0,0,27.9,0,0,0.0,0,0,2,1,0,0,0,0,0,140000.0,86,14.9,0,0,0,1,0
15282,62,1,85000,0,0,0,27.9,0,0,0.0,0,0,2,1,0,0,0,0,0,128000.0,117,33.9,0,0,1,0,0
15306,44,0,60000,0,0,0,29.9,0,0,0.0,0,0,1,0,0,0,0,1,0,271000.0,115,14.9,0,0,0,1,0
15327,36,0,120000,0,0,0,35.7,0,0,0.0,0,0,1,0,0,0,0,1,0,60001.0,325,31.9,0,0,1,0,0
15357,37,0,100000,0,0,0,108.9,0,0,0.0,0,0,1,0,0,0,0,1,0,120001.0,329,31.9,0,0,1,0,0
15364,52,1,40000,0,0,0,11.5,0,0,0.0,0,0,1,0,0,0,0,1,0,237000.0,328,31.9,0,0,1,0,0
15385,52,1,65000,0,0,0,76.1,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,147,14.9,0,0,0,1,0
15443,47,1,45000,0,0,0,36.7,0,0,0.0,0,0,1,0,0,0,0,1,0,89001.0,324,31.9,0,0,1,0,0
15496,32,1,30000,0,0,0,63.5,0,0,0.0,0,0,1,0,0,1,0,0,0,60000.0,55,14.9,1,0,0,1,0
15512,28,1,100000,0,0,0,30.0,0,0,0.0,0,0,1,0,0,0,0,1,0,200000.0,360,31.9,0,0,1,0,0
15537,36,1,50000,0,0,0,19.7,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,295,31.9,0,0,1,0,0
15558,45,1,85000,0,0,0,64.0,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,55,29.9,1,0,0,1,0
15559,62,1,45700,0,0,0,70.4,0,1,199999.59,39,0,1,0,0,0,0,1,0,29500.0,207,27.9,0,0,1,0,0
15635,43,1,65000,0,0,0,34.0,0,0,0.0,0,0,1,0,0,0,0,1,0,195001.0,304,31.9,0,0,1,0,0
15655,26,1,42000,0,0,0,43.3,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,56,20.9,0,1,0,0,0
15668,30,0,50000,0,0,0,28.7,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,85,18.9,0,1,0,0,0
15672,55,1,110000,0,0,0,28.8,0,0,0.0,0,0,2,1,0,0,0,0,0,100000.0,115,14.9,0,0,0,1,0
15672,55,1,110000,0,0,0,28.8,0,0,0.0,0,0,2,1,0,0,0,0,0,60000.0,86,28.9,0,0,0,0,1
15698,32,1,85000,0,0,0,47.6,0,1,650545.0,60,0,1,0,0,0,0,1,0,300000.0,115,14.9,0,0,0,1,0
15732,38,1,45000,0,0,0,19.4,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,358,31.9,0,0,1,0,0
15742,25,1,53000,0,0,0,48.0,0,1,21822.0,24,0,1,0,0,0,0,1,0,63000.0,359,31.9,0,0,1,0,0
15814,49,1,112000,0,0,0,30.5,0,0,0.0,0,0,1,0,0,0,0,1,0,220000.0,55,28.9,0,0,0,0,1
15823,48,0,140000,0,0,0,77.1,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,54,18.9,0,1,0,0,0
15845,35,0,40000,0,0,0,53.6,0,0,0.0,0,0,1,0,0,1,0,0,0,40000.0,360,31.9,0,0,1,0,0
15850,35,0,60000,0,0,0,34.9,0,1,362883.2,48,0,1,0,0,0,0,1,0,120000.0,56,14.9,0,0,0,1,0
15853,49,1,63000,0,0,0,28.9,0,0,0.0,0,0,1,0,0,0,0,1,0,20001.0,329,31.9,0,0,1,0,0
15867,55,0,14000,0,0,0,24.0,0,1,173926.4,24,0,1,0,0,0,0,1,0,299000.0,87,14.9,0,0,0,1,0
15878,30,0,100000,0,0,0,35.2,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,351,31.9,0,0,1,0,0
15888,38,1,160000,0,0,0,96.9,0,0,0.0,0,0,1,0,0,0,0,1,0,15000.0,348,31.9,0,0,1,0,0
15899,50,0,100000,0,0,0,25.4,0,0,0.0,0,0,1,0,0,1,0,0,0,40000.0,321,31.9,0,0,1,0,0
15929,54,1,31700,0,0,0,36.6,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,86,69.9,0,0,0,1,0
15940,63,1,20000,0,0,0,74.1,0,1,89082.09,18,0,1,0,0,0,0,1,0,50001.0,207,27.9,0,0,1,0,0
15945,28,1,50000,0,0,0,49.7,0,0,0.0,0,0,1,0,0,0,0,1,0,206000.0,56,69.9,0,0,0,1,0
15955,49,0,55000,0,0,0,33.9,0,0,0.0,0,0,2,0,0,0,0,1,0,138000.0,55,31.9,0,0,1,0,0
15955,49,0,55000,0,0,0,33.9,0,0,0.0,0,0,2,0,0,0,0,1,0,300001.0,86,14.9,0,0,0,1,0
15969,48,1,100000,0,0,0,42.8,0,0,0.0,0,0,1,0,0,0,0,1,0,250000.0,115,31.9,0,0,1,0,0
16001,48,0,180000,0,0,0,37.6,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,358,31.9,0,0,1,0,0
16025,31,0,250000,0,0,0,67.0,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,327,31.9,0,0,1,0,0
16055,50,1,60000,0,0,0,48.8,0,0,0.0,0,0,1,0,0,0,0,1,0,290000.0,115,14.9,0,0,0,1,0
16065,53,1,40000,0,0,0,21.3,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,334,31.9,0,0,1,0,0
16076,38,0,55000,0,0,0,14.3,0,0,0.0,0,0,1,0,0,0,0,1,0,104000.0,357,33.9,0,0,1,0,0
16110,35,0,32000,0,0,0,42.0,0,0,0.0,0,0,1,0,0,0,1,0,0,75000.0,54,28.9,0,1,0,0,0
16133,31,1,96000,0,0,0,53.1,0,0,0.0,0,0,1,0,0,1,0,0,0,240001.0,352,31.9,0,0,1,0,0
16191,52,0,50000,0,0,0,46.4,0,0,0.0,0,0,2,0,0,0,1,0,0,40000.0,238,14.9,0,0,0,1,0
16191,52,0,50000,0,0,0,46.4,0,0,0.0,0,0,2,0,0,0,1,0,0,100000.0,207,31.9,0,0,1,0,0
16245,52,1,80000,0,0,0,66.2,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,146,29.9,0,0,0,1,0
16252,26,0,120000,0,0,0,46.9,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,337,31.9,0,0,1,0,0
16278,42,1,130000,0,0,0,41.2,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,146,27.9,0,0,1,0,0
16282,32,1,70000,0,0,0,53.0,0,0,0.0,0,0,1,0,0,1,0,0,0,104001.0,56,14.9,0,0,0,1,0
16285,47,1,124000,0,0,0,32.5,0,0,0.0,0,0,1,0,0,0,0,1,0,29000.0,86,27.9,0,0,1,0,0
16294,30,0,400000,1,2,0,26.2,0,0,0.0,0,0,1,0,0,0,0,1,0,300000.0,147,14.9,0,0,0,1,0
16326,59,1,52000,0,0,0,84.0,0,0,0.0,0,0,1,0,0,0,0,1,0,75000.0,56,69.9,1,0,0,1,0
16330,44,1,85000,0,0,0,99.5,0,1,626603.0,57,0,1,0,0,0,0,1,0,50000.0,55,14.9,0,0,0,1,0
16349,29,0,345000,0,0,0,21.2,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,323,31.9,0,0,1,0,0
16380,58,0,150000,0,0,0,69.1,0,0,0.0,0,0,1,0,0,0,0,1,0,299000.0,55,14.9,0,0,0,1,0
16432,46,1,40000,0,0,0,30.6,0,0,0.0,0,0,1,0,0,0,1,0,0,133000.0,86,14.9,0,0,0,1,0
16528,46,0,120000,0,0,0,125.0,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,359,31.9,0,0,1,0,0
16556,40,1,135000,0,0,0,55.9,0,0,0.0,0,0,2,0,0,0,0,1,0,224000.0,328,31.9,0,0,1,0,0
16556,40,1,135000,0,0,0,55.9,0,0,0.0,0,0,2,0,0,0,0,1,0,30000.0,115,14.9,0,0,0,1,0
16588,24,0,29000,0,0,0,21.0,0,0,0.0,0,0,1,0,0,0,0,1,0,75000.0,85,14.9,0,0,0,1,0
16653,37,1,60000,0,0,0,16.7,0,0,0.0,0,0,1,0,0,0,1,0,0,50000.0,87,14.9,0,0,0,1,0
16659,31,1,75000,0,0,0,44.8,0,1,73920.0,24,0,2,0,0,0,0,1,0,300000.0,55,14.9,0,0,0,1,0
16659,31,1,75000,0,0,0,44.8,0,1,73920.0,24,0,2,0,0,0,0,1,0,80000.0,55,33.9,0,0,1,0,0
16687,53,0,70000,0,0,0,13.3,0,0,0.0,0,0,1,0,0,0,0,1,0,112000.0,55,14.9,0,0,0,1,0
16709,44,0,70000,0,0,0,33.6,0,0,0.0,0,0,1,0,0,1,0,0,0,105000.0,352,31.9,0,0,1,0,0
16771,40,0,80000,0,0,0,36.7,0,0,0.0,0,0,2,0,0,1,0,0,0,30000.0,330,31.9,0,0,1,0,0
16771,40,0,80000,0,0,0,36.7,0,0,0.0,0,0,2,0,0,1,0,0,0,75000.0,56,35.9,0,0,0,1,0
16783,36,1,40000,0,0,0,63.7,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,115,14.9,0,0,0,1,0
16794,48,1,50000,0,0,0,23.1,0,0,0.0,0,0,1,0,0,0,0,1,0,201000.0,146,14.9,0,0,0,1,0
16814,53,0,70000,0,0,0,23.8,0,0,0.0,0,0,1,0,0,0,0,1,0,193000.0,268,31.9,0,0,1,0,0
16821,25,0,130000,0,0,0,54.5,0,1,65699.68,12,0,1,0,0,0,0,1,0,60001.0,146,31.9,0,0,1,0,0
16832,61,1,29000,0,0,0,30.9,0,0,0.0,0,0,1,0,0,0,0,1,0,156000.0,115,29.9,0,0,0,1,0
16833,71,1,31000,0,0,0,30.3,0,0,0.0,0,0,1,0,0,0,0,1,0,40000.0,55,69.9,0,0,0,1,0
16849,51,0,95000,0,0,0,45.5,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,55,24.9,0,0,0,1,0
16861,35,1,170000,0,0,0,35.4,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,55,33.9,1,0,0,1,0
16895,38,1,40000,0,0,0,10.3,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,328,31.9,0,0,1,0,0
16918,47,0,90000,0,0,0,62.9,0,0,0.0,0,0,2,0,0,0,0,1,0,97000.0,115,14.9,0,0,0,1,0
16918,47,0,90000,0,0,0,62.9,0,0,0.0,0,0,2,0,0,0,0,1,0,40000.0,328,31.9,0,0,1,0,0
16948,54,1,90000,0,0,0,48.5,0,0,0.0,0,0,1,0,0,0,0,1,0,29000.0,76,27.9,0,0,1,0,0
16960,43,1,264000,0,0,0,12.5,0,0,0.0,0,0,2,0,0,0,0,0,1,60000.0,327,33.9,0,0,1,0,0
16960,43,1,264000,0,0,0,12.5,0,0,0.0,0,0,2,0,0,0,0,0,1,60000.0,115,69.9,0,0,0,1,0
16970,68,0,50000,0,0,0,52.9,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,307,31.9,0,0,1,0,0
16971,37,1,75000,0,0,0,128.8,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,146,14.9,0,0,0,1,0
17005,22,1,65000,0,0,0,53.6,0,0,0.0,0,0,1,0,0,0,0,1,0,54001.0,328,31.9,0,0,1,0,0
17026,37,1,40000,0,0,0,38.3,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,328,31.9,0,0,1,0,0
17028,51,1,42000,0,0,0,9.0,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,175,27.9,0,0,1,0,0
17067,34,1,55000,0,0,0,43.9,0,0,0.0,0,0,1,0,0,0,0,1,0,165000.0,146,69.9,0,0,0,1,0
17078,40,0,45000,0,0,0,97.1,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,296,31.9,0,0,1,0,0
17082,31,1,70000,0,0,0,28.0,0,1,105636.0,24,0,1,0,0,0,0,1,0,175001.0,328,31.9,0,0,1,0,0
17157,42,0,60000,0,0,0,43.3,0,1,699572.77,60,0,1,0,0,0,0,1,0,250000.0,116,28.9,0,0,0,1,0
17169,34,1,40000,0,0,0,38.7,0,0,0.0,0,0,1,0,0,0,0,1,0,195000.0,146,14.9,0,0,0,1,0
17233,45,1,150000,0,0,0,52.0,0,0,0.0,0,0,2,0,0,0,0,1,0,101000.0,238,69.9,0,0,0,1,0
17233,45,1,150000,0,0,0,52.0,0,0,0.0,0,0,2,0,0,0,0,1,0,138001.0,352,31.9,0,0,1,0,0
17240,36,0,85000,0,0,0,61.9,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,57,24.9,1,0,0,1,0
17247,64,1,46000,0,0,0,25.4,0,0,0.0,0,0,1,0,0,0,0,1,0,76000.0,324,31.9,0,0,1,0,0
17255,41,0,120000,0,0,0,109.0,0,0,0.0,0,0,1,0,0,0,0,1,0,30000.0,55,31.9,0,0,1,0,0
17274,41,1,50000,0,0,0,32.4,0,0,0.0,0,0,1,0,0,0,0,1,0,135000.0,85,20.9,0,1,0,0,0
17300,63,1,50000,0,0,0,7.5,0,0,0.0,0,0,1,0,0,0,0,1,0,70000.0,107,31.9,0,0,1,0,0
17331,64,0,38000,0,0,0,71.7,0,0,0.0,0,0,1,0,0,0,0,1,0,95000.0,56,69.9,0,0,0,1,0
17332,51,0,130000,0,0,0,36.4,0,0,0.0,0,0,1,0,0,0,0,1,0,100001.0,55,31.9,0,0,1,0,0
17351,50,1,45000,0,0,0,106.8,0,1,115890.0,36,0,1,0,0,0,1,0,0,224000.0,147,14.9,0,0,0,1,0
17355,39,0,125000,0,0,0,4.5,0,0,0.0,0,0,1,0,0,0,0,1,0,50001.0,360,33.9,0,0,1,0,0
17359,44,0,40000,0,0,0,37.0,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,323,31.9,0,0,1,0,0
17362,40,1,65000,0,0,0,57.0,0,0,0.0,0,0,1,0,0,0,0,1,0,50001.0,324,31.9,0,0,1,0,0
17403,48,1,55000,0,0,0,70.6,0,1,510293.1,60,0,1,0,0,0,0,1,0,100000.0,86,31.9,0,0,0,1,0
17411,67,1,33000,0,0,0,44.9,0,0,0.0,0,0,1,0,0,0,0,1,0,120000.0,298,31.9,0,0,1,0,0
17423,53,1,110000,0,0,0,43.8,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,56,28.9,0,0,0,0,1
17452,40,1,80000,0,0,0,57.1,0,0,0.0,0,0,1,0,0,0,0,1,0,40001.0,300,31.9,0,0,1,0,0
17456,33,1,175000,0,0,0,48.9,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,352,31.9,0,0,1,0,0
17498,29,0,50000,0,0,0,26.6,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,322,31.9,0,0,1,0,0
17501,47,0,67000,0,0,0,38.0,0,0,0.0,0,0,1,0,0,0,0,1,0,100000.0,301,33.9,0,0,1,0,0
17504,31,0,65000,0,0,0,41.7,0,1,23736.0,12,0,1,0,0,1,0,0,0,80000.0,141,69.9,0,0,1,0,0
17524,52,1,83000,0,0,0,62.4,0,0,0.0,0,0,1,0,0,0,0,1,0,158000.0,146,14.9,0,0,0,1,0
17536,60,1,83000,0,0,0,28.2,0,0,0.0,0,0,1,0,0,0,0,1,0,180000.0,115,14.9,0,0,0,1,0
17567,43,1,102000,0,0,0,40.3,0,0,0.0,0,0,2,0,0,0,1,0,0,80000.0,322,31.9,0,0,1,0,0
17567,43,1,102000,0,0,0,40.3,0,0,0.0,0,0,2,0,0,0,1,0,0,100000.0,86,14.9,0,0,0,1,0
17620,33,0,35000,0,0,0,84.8,0,0,0.0,0,0,1,0,0,0,0,1,0,20000.0,208,27.9,0,0,1,0,0
17629,50,1,108000,0,0,0,34.3,0,0,0.0,0,0,1,0,0,0,0,1,0,70000.0,86,69.9,0,0,0,1,0
17633,37,1,30000,0,0,0,75.4,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,115,14.9,0,0,0,1,0
17685,47,0,70000,0,0,0,21.3,0,0,0.0,0,0,1,0,0,0,0,1,0,200001.0,357,31.9,0,0,1,0,0
17720,44,0,50000,0,0,0,74.2,0,1,727999.19,60,0,1,0,0,0,0,1,0,50000.0,86,69.9,0,0,0,1,0
17722,58,1,30000,0,0,0,31.2,0,1,999997.79,48,0,1,0,0,0,0,1,0,80000.0,115,35.9,1,0,0,1,0
17788,38,0,100000,0,0,0,51.2,0,0,0.0,0,0,1,0,0,0,0,1,0,75001.0,359,31.9,0,0,1,0,0
17859,64,0,30000,0,0,0,114.9,0,0,0.0,0,0,1,0,0,1,0,0,0,90000.0,56,14.9,0,0,0,1,0
17862,51,0,50000,0,0,0,34.3,0,0,0.0,0,0,1,0,0,0,0,1,0,29500.0,360,31.9,0,0,1,0,0
17869,54,1,65000,0,0,0,54.3,0,0,0.0,0,0,1,0,0,0,0,1,0,29501.0,207,27.9,0,0,1,0,0
17879,49,0,200000,0,0,0,51.2,0,0,0.0,0,0,1,0,0,0,0,1,0,29500.0,116,69.9,0,0,0,1,0
17884,50,1,34500,0,0,0,35.0,0,0,0.0,0,0,1,0,0,0,0,1,0,50001.0,166,31.9,0,0,1,0,0
17897,34,1,55000,0,0,0,14.6,0,0,0.0,0,0,1,0,0,0,0,1,0,50000.0,360,31.9,0,0,1,0,0
17902,56,1,70000,0,0,0,40.7,0,0,0.0,0,0,1,0,0,0,0,1,0,155000.0,328,31.9,0,0,1,0,0
17908,38,1,85000,0,0,0,49.1,0,1,619000.0,60,0,1,0,0,0,1,0,0,156000.0,328,31.9,0,0,1,0,0
17937,42,0,70000,0,0,0,46.9,0,0,0.0,0,0,1,0,0,0,1,0,0,100001.0,323,31.9,0,0,1,0,0
17950,49,1,30000,0,0,0,46.9,0,0,0.0,0,0,1,0,0,0,0,1,0,229000.0,115,14.9,0,0,0,1,0
18026,63,1,90000,0,0,0,38.1,0,0,0.0,0,0,1,0,0,0,0,1,0,90000.0,86,31.9,0,0,1,0,0
18029,36,1,50000,0,0,0,103.4,0,0,0.0,0,0,2,0,0,0,0,1,0,30000.0,358,33.9,0,0,1,0,0
18029,36,1,50000,0,0,0,103.4,0,0,0.0,0,0,2,0,0,0,0,1,0,30000.0,56,33.9,0,0,0,1,0
18047,57,1,55000,0,0,0,53.2,0,1,372640.0,72,0,1,0,0,0,0,1,0,40001.0,86,14.9,0,0,0,1,0
18050,40,1,40000,0,0,0,48.7,0,1,2550000.0,48,0,1,0,0,0,0,1,0,75000.0,358,26.9,0,0,1,0,0
18071,52,1,45000,0,0,0,15.1,0,0,0.0,0,0,1,0,0,0,0,1,0,231000.0,55,28.9,0,1,0,0,0
18077,32,1,100000,0,0,0,60.6,0,1,458436.8,36,0,1,0,0,0,0,1,0,150001.0,56,14.9,0,0,0,1,0
18088,50,0,210000,0,0,0,23.8,0,1,1200000.0,60,0,1,0,0,0,0,1,0,100000.0,200,27.9,0,0,1,0,0
18102,36,1,200000,0,0,0,26.5,0,0,0.0,0,0,1,0,0,0,0,1,0,280000.0,186,69.9,0,0,0,1,0
18151,53,1,24000,0,0,0,37.7,0,0,0.0,0,0,1,0,0,1,0,0,0,249000.0,115,14.9,0,0,0,1,0
18172,62,0,85000,0,0,0,51.5,0,1,49870.0,12,0,1,0,0,0,0,1,0,60000.0,56,14.9,0,0,0,1,0
18182,43,1,120000,0,0,0,37.6,0,1,598037.0,48,0,1,0,0,1,0,0,0,299000.0,115,14.9,0,0,0,1,0
18202,27,1,65000,0,0,0,25.6,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,56,14.9,0,0,0,1,0
18250,41,1,80000,0,0,0,11.5,0,0,0.0,0,0,2,0,0,0,0,1,0,299000.0,56,31.9,0,0,0,1,0
18250,41,1,80000,0,0,0,11.5,0,0,0.0,0,0,2,0,0,0,0,1,0,241000.0,91,14.9,0,0,0,1,0
18283,33,1,60000,0,0,0,13.8,0,0,0.0,0,0,1,0,0,1,0,0,0,40000.0,55,31.9,0,0,1,0,0
18289,35,1,41000,0,0,0,27.6,0,1,531000.0,60,0,1,0,0,0,0,1,0,60000.0,56,14.9,0,0,0,1,0
18308,54,1,100000,0,0,0,78.5,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,108,14.9,0,0,0,0,1
18310,51,1,22000,0,0,0,33.9,0,0,0.0,0,0,1,0,0,0,0,1,0,80000.0,56,14.9,0,0,0,1,0
18324,28,0,145000,0,0,0,39.5,0,0,0.0,0,0,1,0,0,0,0,1,0,150000.0,358,31.9,0,0,1,0,0
18371,26,1,60000,0,0,0,34.1,0,0,0.0,0,0,1,0,0,0,1,0,0,125000.0,115,14.9,0,0,0,1,0
18379,58,0,45000,0,0,0,42.2,0,0,0.0,0,0,1,0,0,0,0,1,0,60000.0,328,31.9,0,0,1,0,0
