CLIENT_ID,AGE,MAN,INCOME,IP_FLAG,SME_FLAG,REFUGEE_FLAG,PDN,paid_off_count,active_count,active_sum,max_term,credits_delay_count,cards_count,cards_delay_count,MATRIAL_Вдовец / Вдова,MATRIAL_Гражданский брак,MATRIAL_Женат / замужем,MATRIAL_Не женат / не замужем,MATRIAL_Неизвестно,MATRIAL_Разведен / Разведена,DELAY
23967,24,0,55000,0,0,0,44.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
23969,43,1,86000,0,0,0,52.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
23975,36,0,100000,0,0,0,53.9,0,1,757000.0,60,0,0,0,0,0,0,0,1,0,False
31043,65,0,45000,0,0,0,49.8,0,2,299860.0,48,0,0,0,0,0,0,0,1,0,False
31043,65,0,45000,0,0,0,49.8,0,2,299860.0,48,0,0,0,0,0,0,0,1,0,False
31255,40,1,25000,0,0,0,84.8,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
31311,27,1,40000,0,0,0,34.8,0,1,141056.0,36,0,0,0,0,0,0,0,1,0,False
31321,55,1,40000,0,0,0,53.2,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1700,55,1,55000,0,0,0,100.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1800,38,1,90000,0,0,0,43.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
3200,52,1,30000,0,0,0,72.8,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
4300,68,1,57000,0,0,0,130.6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
4800,34,0,80000,0,0,0,8.2,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
6100,33,0,35000,0,0,0,22.5,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
6400,59,0,18000,0,0,0,66.1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
9000,33,1,150000,0,0,0,83.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
243,31,1,40000,0,0,0,61.5,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
358,38,1,30000,0,0,0,13.7,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
396,26,0,60000,0,0,0,34.9,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
432,34,1,37568,0,0,0,48.9,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
433,34,1,85000,0,0,0,40.4,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
444,53,1,55000,0,0,0,46.9,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
445,58,1,145000,0,0,0,30.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
454,64,1,50500,0,0,0,65.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
455,39,0,50000,0,0,0,46.7,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
463,46,0,100000,0,0,0,35.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
480,27,1,80000,0,0,0,82.9,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
483,29,0,408000,0,0,0,33.6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
493,54,1,49000,0,0,0,76.5,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
497,24,1,30000,0,0,0,36.2,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
506,49,1,67000,0,0,0,36.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
508,34,1,70000,0,0,0,68.1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
627,42,1,85000,0,0,0,56.8,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
653,52,1,65000,0,0,0,91.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
669,38,1,150000,0,0,0,32.7,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
701,32,1,90000,0,0,0,34.2,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
749,37,0,70000,0,0,0,8.6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
769,70,1,45300,0,0,0,43.5,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
792,46,0,73000,0,0,0,41.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
976,25,1,40000,0,0,0,15.8,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
981,62,0,150000,0,0,0,67.1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1030,72,1,26000,0,0,0,145.7,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1036,35,1,90000,0,0,0,39.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1057,34,1,63000,0,0,0,40.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1059,41,1,60000,0,0,0,62.2,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1084,53,0,50000,0,0,0,71.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1091,36,1,17500,0,0,0,32.6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1223,48,1,250000,0,0,0,32.4,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1226,40,0,150000,0,0,0,21.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1231,23,1,50000,0,0,0,50.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1233,54,0,30000,0,0,0,38.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1235,37,0,85000,0,0,0,63.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1236,49,1,60000,0,0,0,32.1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1266,36,1,180000,0,0,0,75.5,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1288,43,1,45000,0,0,0,41.4,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1293,54,1,45000,0,0,0,84.6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1294,37,0,60000,0,0,0,30.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1301,54,1,72000,0,0,0,24.1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1318,51,0,120000,0,0,0,42.8,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1326,26,1,72000,0,0,0,30.9,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1344,61,1,140000,0,0,0,63.6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1354,39,1,60000,0,0,0,39.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1362,39,1,60000,0,0,0,59.6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1363,54,0,50000,0,0,0,69.2,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1370,49,0,45000,0,0,0,62.6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1376,37,1,60000,0,0,0,30.7,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1393,61,1,40000,0,0,0,63.2,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1395,38,0,55000,0,0,0,32.6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1419,71,1,36000,0,0,0,38.4,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1429,35,0,100000,0,0,0,110.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1432,48,0,40000,0,0,0,23.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1460,68,0,183000,0,0,0,45.7,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1462,43,0,145000,0,0,0,28.8,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1463,32,1,45000,0,0,0,97.8,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1465,45,1,0,0,0,0,206.9,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1469,36,1,45000,0,0,0,74.8,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1476,44,1,55000,0,0,0,53.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1484,39,1,70000,0,0,0,67.5,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1492,36,1,40000,0,0,0,52.1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1495,61,1,70000,0,0,0,58.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1517,25,1,40000,0,0,0,72.7,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1534,44,0,150000,0,0,0,39.7,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1588,42,0,35000,0,0,0,71.8,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1702,38,1,85000,0,0,0,78.4,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
1722,51,0,50000,0,0,0,33.4,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
6355,32,0,80000,0,0,0,107.9,0,1,640998.8,60,0,0,0,0,0,0,0,1,0,False
6361,46,1,60000,0,0,0,441.4,0,1,511233.0,60,0,0,0,0,0,0,0,1,0,False
6363,40,1,65000,0,0,0,45.9,0,1,90000.0,36,0,0,0,0,0,0,0,1,0,False
6364,47,0,50000,0,0,0,62.1,0,1,28814.0,18,0,0,0,0,0,0,0,1,0,False
6365,27,0,60000,0,0,0,59.3,0,1,258000.0,60,1,0,0,0,0,0,0,1,0,True
6374,35,0,148000,0,0,0,53.5,0,1,801999.82,36,0,0,0,0,0,0,0,1,0,False
6375,31,1,45000,0,0,0,72.1,0,1,99185.0,39,0,0,0,0,0,0,0,1,0,False
6376,62,1,30000,0,0,0,24.4,0,1,25400.0,12,0,0,0,0,0,0,0,1,0,False
6377,44,1,95000,0,0,0,196.9,0,1,156710.4,39,0,0,0,0,0,0,0,1,0,False
6378,48,1,55700,0,0,0,14.0,1,0,0.0,36,1,0,0,0,0,0,0,1,0,True
6379,45,0,50000,0,0,0,58.9,0,1,25198.0,18,0,0,0,0,0,0,0,1,0,False
6380,25,0,55000,0,0,0,68.1,1,0,0.0,36,1,0,0,0,0,0,0,1,0,True
6397,54,1,15000,0,0,0,24.4,0,1,28898.0,18,0,0,0,0,0,0,0,1,0,False
6399,35,0,62000,0,0,0,53.3,0,1,610049.0,60,0,0,0,0,0,0,0,1,0,False
6407,47,1,25000,0,0,0,39.0,0,1,223406.32,60,0,0,0,0,0,0,0,1,0,False
6409,41,1,115000,0,0,0,48.9,0,1,299000.0,60,0,0,0,0,0,0,0,1,0,False
6410,25,0,75000,0,0,0,56.0,0,1,140900.0,24,0,0,0,0,0,0,0,1,0,False
6412,40,1,33000,0,0,0,70.3,0,1,29198.0,18,0,0,0,0,0,0,0,1,0,False
6413,28,1,60000,0,0,0,83.0,0,1,162000.0,48,0,0,0,0,0,0,0,1,0,False
6417,57,0,190000,0,0,0,39.7,0,1,181411.54,57,0,0,0,0,0,0,0,1,0,False
6423,30,0,45000,0,0,0,61.3,0,1,163999.92,48,1,0,0,0,0,0,0,1,0,True
6425,64,1,21000,0,0,0,32.5,0,1,32005.13,10,0,0,0,0,0,0,0,1,0,False
6426,40,1,65000,0,0,0,35.1,0,2,210695.96000000002,12,0,0,0,0,0,0,0,1,0,False
6426,40,1,65000,0,0,0,35.1,0,2,210695.96000000002,12,0,0,0,0,0,0,0,1,0,False
6427,39,0,350000,0,0,0,81.4,0,1,499998.6,60,1,0,0,0,0,0,0,1,0,True
6432,37,1,200000,0,0,0,6.9,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
6436,38,1,40000,0,0,0,58.0,0,1,734998.11,59,0,0,0,0,0,0,0,1,0,False
6440,41,0,180000,0,0,0,48.7,0,1,999999.11,60,0,0,0,0,0,0,0,1,0,False
6445,48,0,57000,0,0,0,64.5,1,0,0.0,18,1,0,0,0,0,0,0,1,0,True
6448,30,0,90000,0,0,0,30.3,1,1,32388.0,36,2,0,0,0,0,0,0,1,0,True
6448,30,0,90000,0,0,0,30.3,1,1,32388.0,36,2,0,0,0,0,0,0,1,0,True
6456,54,1,110000,0,0,0,51.1,0,1,512999.5,60,1,0,0,0,0,0,0,1,0,True
6463,36,1,20000,0,0,0,61.8,0,1,182324.6,60,0,0,0,0,0,0,0,1,0,False
6473,37,1,16200,0,0,0,64.1,0,1,299051.48,36,0,0,0,0,0,0,0,1,0,False
6489,23,0,90000,0,0,0,153.7,0,1,143449.6,36,0,0,0,0,0,0,0,1,0,False
6490,27,1,40000,0,0,0,145.8,0,1,82000.0,36,0,0,0,0,0,0,0,1,0,False
6492,33,0,105000,0,0,0,93.5,0,1,450500.0,60,0,0,0,0,0,0,0,1,0,False
6534,40,1,30000,0,0,0,20.8,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
6577,34,0,45000,0,0,0,18.9,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
6625,24,1,35000,0,0,0,59.4,0,1,263999.45,36,0,0,0,0,0,0,0,1,0,False
6720,59,0,75000,0,0,0,89.1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
6726,28,0,50000,0,0,0,14.4,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
6803,50,0,118000,0,0,0,96.5,0,1,499998.78,36,0,0,0,0,0,0,0,1,0,False
6903,21,1,100000,0,0,0,45.5,0,1,499999.0,48,1,0,0,0,0,0,0,1,0,True
6956,26,1,55000,0,0,0,129.2,0,1,299523.54,24,1,0,0,0,0,0,0,1,0,True
7014,29,1,70000,0,0,0,26.4,0,1,121110.0,24,0,0,0,0,0,0,0,1,0,False
7028,23,0,60000,0,0,0,34.0,1,0,0.0,15,1,0,0,0,0,0,0,1,0,True
7077,41,0,100000,0,0,0,82.2,1,1,299999.0,36,2,0,0,0,0,0,0,1,0,True
7077,41,0,100000,0,0,0,82.2,1,1,299999.0,36,2,0,0,0,0,0,0,1,0,True
7086,44,1,23000,0,0,0,66.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
7091,28,0,70000,0,0,0,20.6,0,1,77439.0,24,0,0,0,0,0,0,0,1,0,False
7178,31,0,75000,0,0,0,57.5,0,1,144000.0,24,0,0,0,0,0,0,0,1,0,False
7187,38,1,70000,0,0,0,88.1,0,1,313000.0,60,0,0,0,0,0,0,0,1,0,False
7241,54,1,120000,0,0,0,78.8,0,1,699999.46,60,1,0,0,0,0,0,0,1,0,True
7295,24,1,160000,0,0,0,95.3,0,2,401325.2,24,0,0,0,0,0,0,0,1,0,False
7295,24,1,160000,0,0,0,95.3,0,2,401325.2,24,0,0,0,0,0,0,0,1,0,False
7301,29,1,65000,0,0,0,41.8,1,0,0.0,36,1,0,0,0,0,0,0,1,0,True
7330,31,1,70000,0,0,0,41.0,0,1,148000.0,60,0,0,0,0,0,0,0,1,0,False
7333,24,1,40000,0,0,0,4.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
7438,65,0,66500,0,0,0,57.5,0,1,88000.0,57,1,0,0,0,0,0,0,1,0,True
7483,44,1,250000,0,0,0,46.5,0,1,433999.51,24,0,0,0,0,0,0,0,1,0,False
7494,41,1,43000,0,0,0,110.4,0,1,460561.0,51,1,0,0,0,0,0,0,1,0,True
7502,22,1,60000,0,0,0,59.5,0,2,272645.86,24,0,0,0,0,0,0,0,1,0,False
7502,22,1,60000,0,0,0,59.5,0,2,272645.86,24,0,0,0,0,0,0,0,1,0,False
7554,45,0,45000,0,0,0,62.1,0,2,269498.0,36,2,0,0,0,0,0,0,1,0,True
7554,45,0,45000,0,0,0,62.1,0,2,269498.0,36,2,0,0,0,0,0,0,1,0,True
7572,22,0,150000,0,0,0,27.3,0,2,39567.0,12,0,0,0,0,0,0,0,1,0,False
7572,22,0,150000,0,0,0,27.3,0,2,39567.0,12,0,0,0,0,0,0,0,1,0,False
7613,72,1,20900,0,0,0,49.5,1,0,0.0,24,1,0,0,0,0,0,0,1,0,True
7614,47,0,25000,0,0,0,20.5,1,0,0.0,6,0,0,0,0,0,0,0,1,0,False
7619,51,1,40000,0,0,0,9.7,0,1,22711.0,12,0,0,0,0,0,0,0,1,0,False
7620,54,1,50000,0,0,0,65.2,0,1,58098.33,12,0,0,0,0,0,0,0,1,0,False
7623,44,1,58000,0,0,0,58.3,0,1,589920.8,60,0,0,0,0,0,0,0,1,0,False
7625,55,1,40000,0,0,0,54.9,0,1,600094.0,60,0,0,0,0,0,0,0,1,0,False
7637,40,1,57000,0,0,0,23.4,0,1,69799.0,18,0,0,0,0,0,0,0,1,0,False
7643,44,1,38000,0,0,0,85.2,0,1,500000.0,60,0,0,0,0,0,0,0,1,0,False
7657,43,1,100000,0,0,0,36.1,0,1,515824.0,60,0,0,0,0,0,0,0,1,0,False
7658,33,0,35000,0,0,0,4.7,0,1,41999.0,12,0,0,0,0,0,0,0,1,0,False
7664,58,0,70000,0,0,0,51.3,1,0,0.0,24,1,0,0,0,0,0,0,1,0,True
7674,38,0,270000,0,0,0,56.1,0,1,126838.4,36,0,0,0,0,0,0,0,1,0,False
7675,25,1,95000,0,0,0,44.5,0,1,88919.0,24,0,0,0,0,0,0,0,1,0,False
7679,48,1,60000,0,0,0,67.5,0,1,170000.0,36,0,0,0,0,0,0,0,1,0,False
7681,53,0,130000,0,0,0,26.7,0,1,347662.4,36,0,0,0,0,0,0,0,1,0,False
7689,30,1,80000,0,0,0,90.9,0,1,661501.4,60,0,0,0,0,0,0,0,1,0,False
7692,43,1,34800,0,0,0,40.5,1,0,0.0,18,1,0,0,0,0,0,0,1,0,True
7698,44,0,50000,0,0,0,149.2,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
7719,42,1,80000,0,0,0,71.7,0,1,299374.9,39,1,0,0,0,0,0,0,1,0,True
7755,42,1,120000,0,0,0,35.5,0,1,461440.0,24,0,0,0,0,0,0,0,1,0,False
7759,28,1,80000,0,0,0,46.4,1,0,0.0,12,1,0,0,0,0,0,0,1,0,True
7783,24,1,30000,0,0,0,40.9,0,1,57327.59,24,0,0,0,0,0,0,0,1,0,False
7800,49,0,35000,0,0,0,46.6,0,1,151649.0,60,0,0,0,0,0,0,0,1,0,False
7803,49,1,50000,0,0,0,60.5,0,2,370457.3,36,0,0,0,0,0,0,0,1,0,False
7803,49,1,50000,0,0,0,60.5,0,2,370457.3,36,0,0,0,0,0,0,0,1,0,False
7804,61,0,40000,0,0,0,12.4,0,1,12781.75,6,0,0,0,0,0,0,0,1,0,False
7807,49,1,45000,0,0,0,15.2,0,1,299256.57,39,1,0,0,0,0,0,0,1,0,True
7810,36,0,110000,0,0,0,87.5,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
7812,35,0,110000,0,0,0,32.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
7830,58,1,46000,0,0,0,37.9,0,1,361930.0,60,0,0,0,0,0,0,0,1,0,False
7837,37,1,95000,0,0,0,83.3,0,1,1041999.21,60,0,0,0,0,0,0,0,1,0,False
7838,38,1,100000,0,0,0,51.3,0,1,249507.2,48,1,0,0,0,0,0,0,1,0,True
7845,35,1,31000,0,0,0,21.1,0,1,44008.0,36,0,0,0,0,0,0,0,1,0,False
7849,35,1,110000,0,0,0,59.9,0,1,116996.0,24,0,0,0,0,0,0,0,1,0,False
7861,72,0,50000,0,0,0,25.9,1,0,0.0,24,1,0,0,0,0,0,0,1,0,True
7865,54,1,45000,0,0,0,22.1,1,0,0.0,12,1,0,0,0,0,0,0,1,0,True
7870,35,0,137000,0,0,0,23.5,0,1,92015.0,39,1,0,0,0,0,0,0,1,0,True
7873,40,1,25000,0,0,0,51.5,0,1,27472.35,12,0,0,0,0,0,0,0,1,0,False
7875,73,1,25000,0,0,0,76.2,1,0,0.0,24,1,0,0,0,0,0,0,1,0,True
7879,46,0,65000,0,0,0,4.9,2,0,0.0,24,2,0,0,0,0,0,0,1,0,True
7879,46,0,65000,0,0,0,4.9,2,0,0.0,24,2,0,0,0,0,0,0,1,0,True
7880,30,0,200000,0,0,0,127.8,0,1,1144996.29,60,0,0,0,0,0,0,0,1,0,False
16192,32,1,60000,0,0,0,6.7,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
16194,33,1,45000,0,0,0,85.0,0,1,370180.8,36,0,0,0,0,0,0,0,1,0,False
16196,39,1,42000,0,0,0,43.1,0,1,583258.37,57,0,0,0,0,0,0,0,1,0,False
16197,34,1,183000,0,0,0,46.3,0,1,477888.3,60,0,0,0,0,0,0,0,1,0,False
16198,36,1,55000,0,0,0,62.4,0,1,119914.0,24,0,0,0,0,0,0,0,1,0,False
16199,46,1,100000,0,0,0,27.4,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
16204,56,0,100000,0,0,0,89.7,0,1,707811.53,60,0,0,0,0,0,0,0,1,0,False
16206,64,0,20000,0,0,0,10.5,1,0,0.0,12,1,0,0,0,0,0,0,1,0,True
16207,34,1,250000,0,0,0,20.8,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
16209,25,0,80000,0,0,0,71.4,0,1,299998.0,36,0,0,0,0,0,0,0,1,0,False
16210,41,1,30000,0,0,0,58.4,0,1,555591.4,60,0,0,0,0,0,0,0,1,0,False
16217,24,1,75000,0,0,0,17.5,1,0,0.0,24,1,0,0,0,0,0,0,1,0,True
16226,48,1,40000,0,0,0,6.5,1,0,0.0,36,1,0,0,0,0,0,0,1,0,True
16227,64,1,41500,0,0,0,32.3,0,1,199712.43,57,0,0,0,0,0,0,0,1,0,False
16228,36,0,45000,0,0,0,89.1,0,1,317937.28,60,0,0,0,0,0,0,0,1,0,False
16229,30,0,370000,0,0,0,53.9,0,1,299999.0,48,0,0,0,0,0,0,0,1,0,False
16233,40,0,47000,0,0,0,24.4,0,1,199786.8,57,1,0,0,0,0,0,0,1,0,True
16234,49,1,50000,0,0,0,15.3,0,1,43592.0,12,0,0,0,0,0,0,0,1,0,False
16237,55,0,80000,0,0,0,83.6,1,0,0.0,18,1,0,0,0,0,0,0,1,0,True
16240,66,1,145000,0,0,0,88.5,0,1,149390.0,60,1,0,0,0,0,0,0,1,0,True
16242,36,0,130000,0,0,0,41.7,0,1,251026.22,60,1,0,0,0,0,0,0,1,0,True
16248,46,1,35000,0,0,0,260.5,0,1,546247.0,60,0,0,0,0,0,0,0,1,0,False
16253,28,1,32000,0,0,0,28.1,0,1,62040.0,10,0,0,0,0,0,0,0,1,0,False
16273,24,1,109000,0,0,0,24.9,1,0,0.0,24,1,0,0,0,0,0,0,1,0,True
16277,62,0,160000,0,0,0,58.9,0,1,299998.27,36,0,0,0,0,0,0,0,1,0,False
16279,57,1,105000,0,0,0,93.3,0,1,790999.7,60,0,0,0,0,0,0,0,1,0,False
16283,51,0,125000,0,0,0,83.7,0,1,299999.0,60,1,0,0,0,0,0,0,1,0,True
16287,40,1,90000,0,0,0,38.6,0,1,694400.0,60,1,0,0,0,0,0,0,1,0,True
16288,40,1,35000,0,0,0,5.1,1,0,0.0,18,1,0,0,0,0,0,0,1,0,True
16289,61,0,15000,0,0,0,17.9,0,1,166295.15,57,0,0,0,0,0,0,0,1,0,False
16290,42,0,120000,0,0,0,53.7,0,1,201000.0,60,1,0,0,0,0,0,0,1,0,True
16296,34,0,40000,0,0,0,8.8,1,0,0.0,12,1,0,0,0,0,0,0,1,0,True
16299,29,0,200000,0,0,0,120.0,0,1,299999.0,60,0,0,0,0,0,0,0,1,0,False
16304,40,1,20000,0,0,0,12.1,0,1,14499.0,6,0,0,0,0,0,0,0,1,0,False
16306,52,1,120000,0,0,0,48.9,0,1,700000.0,57,0,0,0,0,0,0,0,1,0,False
16319,36,1,30000,0,0,0,37.7,0,1,148389.34,57,0,0,0,0,0,0,0,1,0,False
16323,33,0,35000,0,0,0,2.3,0,1,10193.0,18,0,0,0,0,0,0,0,1,0,False
16325,69,1,32000,0,0,0,212.9,0,1,73920.0,24,1,0,0,0,0,0,0,1,0,True
16342,34,1,38000,0,0,0,16.3,0,1,68256.0,48,0,0,0,0,0,0,0,1,0,False
16351,42,1,46000,0,0,0,61.3,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
16353,47,1,80000,0,0,0,69.1,1,0,0.0,39,1,0,0,0,0,0,0,1,0,True
16354,30,1,120000,0,0,0,90.3,0,1,384998.76,60,0,0,0,0,0,0,0,1,0,False
16358,30,0,120000,0,0,0,53.9,0,1,30986.0,24,0,0,0,0,0,0,0,1,0,False
16361,34,1,55000,0,0,0,84.3,0,1,748696.0,60,0,0,0,0,0,0,0,1,0,False
16365,39,1,45000,0,0,0,67.9,0,2,198328.0,60,0,0,0,0,0,0,0,1,0,False
16365,39,1,45000,0,0,0,67.9,0,2,198328.0,60,0,0,0,0,0,0,0,1,0,False
16369,73,1,23000,0,0,0,6.3,0,1,30189.0,24,0,0,0,0,0,0,0,1,0,False
16371,38,0,50000,0,0,0,45.0,0,1,498400.0,60,0,0,0,0,0,0,0,1,0,False
16374,33,1,60000,0,0,0,128.8,0,1,277998.65,36,0,0,0,0,0,0,0,1,0,False
16379,38,1,47000,0,0,0,70.8,0,1,57684.0,12,0,0,0,0,0,0,0,1,0,False
16385,46,1,48000,0,0,0,99.4,0,1,152520.0,60,0,0,0,0,0,0,0,1,0,False
16387,62,0,48000,0,0,0,48.3,0,1,149974.0,60,0,0,0,0,0,0,0,1,0,False
16391,51,1,55000,0,0,0,68.5,0,1,15483.0,12,0,0,0,0,0,0,0,1,0,False
16392,48,1,23000,0,0,0,58.0,0,1,201864.0,60,1,0,0,0,0,0,0,1,0,True
16409,37,1,120000,0,0,0,49.6,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
16417,42,1,27000,0,0,0,116.7,0,1,608999.59,60,0,0,0,0,0,0,0,1,0,False
16422,40,1,120000,0,0,0,116.4,0,1,1499999.62,60,0,0,0,0,0,0,0,1,0,False
16424,40,1,130000,0,0,0,78.1,0,1,200000.0,60,1,0,0,0,0,0,0,1,0,True
16429,55,1,45000,0,0,0,49.8,0,1,499467.0,57,0,0,0,0,0,0,0,1,0,False
16434,42,0,60000,0,0,0,62.7,0,1,958098.27,57,1,0,0,0,0,0,0,1,0,True
16443,23,1,55000,0,0,0,68.0,0,1,75000.0,36,0,0,0,0,0,0,0,1,0,False
16456,33,1,55000,0,0,0,109.2,0,1,387260.0,60,0,0,0,0,0,0,0,1,0,False
16469,32,1,35000,0,0,0,22.0,1,0,0.0,10,0,0,0,0,0,0,0,1,0,False
16473,27,1,98000,0,0,0,55.4,1,0,0.0,36,1,0,0,0,0,0,0,1,0,True
16476,43,1,60000,0,0,0,41.4,0,1,14453.1,12,0,0,0,0,0,0,0,1,0,False
16479,42,0,54000,0,0,0,50.8,0,0,0.0,0,0,0,0,0,0,0,0,1,0,False
16483,50,0,38000,0,0,0,6.5,1,0,0.0,12,1,0,0,0,0,0,0,1,0,True
16489,36,0,140000,0,0,0,116.0,0,1,999999.98,60,0,0,0,0,0,0,0,1,0,False
16498,60,1,25000,0,0,0,19.0,0,1,66573.5,12,0,0,0,0,0,0,0,1,0,False
16505,42,1,145000,0,0,0,49.7,0,1,80588.0,24,0,0,0,0,0,0,0,1,0,False
16507,38,1,40000,0,0,0,32.5,1,0,0.0,18,1,0,0,0,0,0,0,1,0,True
16514,44,1,75000,0,0,0,67.0,0,1,1000000.0,57,0,0,0,0,0,0,0,1,0,False
16515,28,0,45000,0,0,0,36.3,0,1,91200.0,24,0,0,0,0,0,0,0,1,0,False
16521,46,1,70000,0,0,0,18.0,0,1,431735.94,57,0,0,0,0,0,0,0,1,0,False
16522,73,1,30000,0,0,0,17.5,0,1,31400.0,36,0,0,0,0,0,0,0,1,0,False
16529,57,0,40000,0,0,0,25.3,1,0,0.0,12,0,0,0,0,0,0,0,1,0,False
16532,40,1,80000,0,0,0,40.4,0,1,699263.4,57,0,0,0,0,0,0,0,1,0,False
16533,38,1,61800,0,0,0,29.9,0,1,133050.0,13,0,0,0,0,0,0,0,1,0,False
