CLIENT_ID,AGE,MAN,INCOME,IP_FLAG,SME_FLAG,REFUGEE_FLAG,PDN,paid_off_count,active_count,active_sum,max_term,credits_delay_count,cards_count,cards_delay_count,MATRIAL_Вдовец / Вдова,MATRIAL_Гражданский брак,MATRIAL_Женат / замужем,MATRIAL_Не женат / не замужем,MATRIAL_Неизвестно,MATRIAL_Разведен / Разведена,TERM,ORIG_AMOUNT,CURR_RATE_NVAL,delay,CT_501,CT_503,CT_506,CT_704,CT_705,CT_707,CT_708,CT_709,PC_GP Cross-Sale,PC_GP Direct,PC_GP External Refinance,PC_GP Refinance,PC_GP Top-Up,PC_Promo Beneficial Installment Loan,PC_Promo Rate Installment Loan,PC_Standard Installment Loan
11629,58,1,28000,0,0,0,64.5,0,1,149896.0,57,0,0,0,0,0,0,0,1,0,57,149896.0,21.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11631,33,1,40000,0,0,0,75.2,1,1,300828.4,57,0,0,0,0,0,0,0,1,0,57,300828.4,19.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11631,33,1,40000,0,0,0,75.2,1,1,300828.4,57,0,0,0,0,0,0,0,1,0,39,299000.0,22.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11651,42,1,85000,0,0,0,36.8,0,2,602194.19,60,0,0,0,0,0,0,0,1,0,60,453000.0,9.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11651,42,1,85000,0,0,0,36.8,0,2,602194.19,60,0,0,0,0,0,0,0,1,0,24,149194.19,18.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11654,64,0,52000,0,0,0,56.0,0,1,299997.98,60,0,0,0,0,0,0,0,1,0,60,299997.98,15.2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11656,26,0,60000,0,0,0,64.2,1,1,200000.0,36,1,0,0,0,0,0,0,1,0,36,200000.0,15.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11656,26,0,60000,0,0,0,64.2,1,1,200000.0,36,1,0,0,0,0,0,0,1,0,24,30290.0,10.33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11659,24,1,80000,0,0,0,101.0,0,1,515698.8,60,0,0,0,0,0,0,0,1,0,60,515698.8,21.3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11661,55,1,75000,0,0,0,51.2,0,1,169999.7,60,0,0,0,0,0,0,0,1,0,60,169999.7,13.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11663,52,1,80000,0,0,0,135.6,1,1,299998.09,60,1,0,0,0,0,0,0,1,0,60,299998.09,21.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11663,52,1,80000,0,0,0,135.6,1,1,299998.09,60,1,0,0,0,0,0,0,1,0,24,82010.0,10.11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11668,65,1,90000,0,0,0,58.0,0,1,90514.2,24,0,0,0,0,0,0,0,1,0,24,90514.2,20.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11676,41,0,100000,0,0,0,20.1,0,1,590000.0,36,0,0,0,0,0,0,0,1,0,36,590000.0,23.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11680,41,1,150000,0,0,0,48.5,0,1,141249.0,24,0,0,0,0,0,0,0,1,0,24,141249.0,8.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11685,41,0,100000,0,0,0,69.4,1,0,0.0,27,0,0,0,0,0,0,0,1,0,27,299450.8,21.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11686,33,0,90000,0,0,0,78.4,0,1,499914.87,57,0,0,0,0,0,0,0,1,0,57,499914.87,16.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11689,49,1,50000,0,0,0,79.6,0,1,793999.25,60,0,0,0,0,0,0,0,1,0,60,793999.25,17.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11694,61,1,42000,0,0,0,16.3,0,1,137164.0,60,0,0,0,0,0,0,0,1,0,60,137164.0,19.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11695,45,1,35000,0,0,0,50.2,0,1,499012.8,51,0,0,0,0,0,0,0,1,0,51,499012.8,15.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11697,23,1,300000,0,0,0,120.2,0,1,86999.03,36,0,0,0,0,0,0,0,1,0,36,86999.03,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11698,33,0,63000,0,0,0,75.5,1,0,0.0,24,0,0,0,0,0,0,0,1,0,24,67441.0,15.65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11699,49,1,120000,0,0,0,32.7,0,1,699193.0,60,0,0,0,0,0,0,0,1,0,60,699193.0,19.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11701,59,1,61000,0,0,0,79.1,1,0,0.0,60,0,0,0,0,0,0,0,1,0,60,436232.0,19.9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11714,44,1,55000,0,0,0,155.4,0,1,394999.21,60,0,0,0,0,0,0,0,1,0,60,394999.21,17.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11717,35,0,50000,0,0,0,51.0,0,1,230240.0,36,0,0,0,0,0,0,0,1,0,36,230240.0,14.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11718,59,1,23900,0,0,0,21.9,0,1,18450.6,12,0,0,0,0,0,0,0,1,0,12,18450.6,24.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11719,38,1,30000,0,0,0,50.9,0,1,22763.0,36,0,0,0,0,0,0,0,1,0,36,22763.0,8.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11726,59,1,100000,0,0,0,24.7,1,0,0.0,57,0,0,0,0,0,0,0,1,0,57,498968.59,22.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11732,57,0,86000,0,0,0,36.7,0,1,499843.61,57,0,0,0,0,0,0,0,1,0,57,499843.61,18.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11735,45,1,60000,0,0,0,40.8,0,1,53630.25,12,0,0,0,0,0,0,0,1,0,12,53630.25,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11739,42,1,90000,0,0,0,59.9,0,2,541015.0,60,0,0,0,0,0,0,0,1,0,59,300000.0,23.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11739,42,1,90000,0,0,0,59.9,0,2,541015.0,60,0,0,0,0,0,0,0,1,0,60,241015.0,16.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11741,42,1,45000,0,0,0,67.0,0,1,1001893.08,59,0,0,0,0,0,0,0,1,0,59,1001893.08,17.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11747,46,1,80000,0,0,0,138.0,0,1,703685.0,60,0,0,0,0,0,0,0,1,0,60,703685.0,11.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11780,63,1,75000,0,0,0,60.9,0,1,199424.0,60,0,0,0,0,0,0,0,1,0,60,199424.0,16.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11784,63,1,22000,0,0,0,55.8,0,1,26300.0,12,0,0,0,0,0,0,0,1,0,12,26300.0,25.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11785,23,1,40000,0,0,0,79.9,0,1,238272.0,60,0,0,0,0,0,0,0,1,0,60,238272.0,16.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11786,30,1,80000,0,0,0,65.5,0,1,136999.35,36,0,0,0,0,0,0,0,1,0,36,136999.35,24.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11801,54,1,75000,0,0,0,94.0,0,1,432998.79,59,0,0,0,0,0,0,0,1,0,59,432998.79,13.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11803,39,0,120000,0,0,0,98.7,0,1,220000.0,36,0,0,0,0,0,0,0,1,0,36,220000.0,8.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11808,49,1,75000,0,0,0,50.3,0,1,347662.4,36,0,0,0,0,0,0,0,1,0,36,347662.4,10.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11818,39,1,56000,0,0,0,139.8,0,1,195488.0,48,0,0,0,0,0,0,0,1,0,48,195488.0,13.9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11836,32,0,30000,0,0,0,44.5,0,1,300398.24,60,0,0,0,0,0,0,0,1,0,60,300398.24,15.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11843,38,0,49900,0,0,0,17.3,0,1,256000.0,60,0,0,0,0,0,0,0,1,0,60,256000.0,22.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11844,36,0,85000,0,0,0,57.8,0,1,489692.0,60,0,0,0,0,0,0,0,1,0,60,489692.0,19.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11845,42,1,40000,0,0,0,61.2,1,0,0.0,36,0,0,0,0,0,0,0,1,0,36,124592.0,16.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11848,47,1,73500,0,0,0,45.4,0,1,445787.44,60,0,0,0,0,0,0,0,1,0,60,445787.44,19.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11854,35,1,70000,0,0,0,31.1,0,1,27139.0,18,0,0,0,0,0,0,0,1,0,18,27139.0,14.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11859,41,1,20000,0,0,0,8.0,0,1,50424.0,36,0,0,0,0,0,0,0,1,0,36,50424.0,8.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11872,33,0,50000,0,0,0,9.8,0,1,35130.03,12,0,0,0,0,0,0,0,1,0,12,35130.03,18.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11875,50,0,100000,0,0,0,71.8,0,1,96000.0,57,0,0,0,0,0,0,0,1,0,57,96000.0,23.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11881,63,1,52300,0,0,0,55.5,0,1,199798.22,60,0,0,0,0,0,0,0,1,0,60,199798.22,12.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11884,47,0,35000,0,0,0,18.1,1,0,0.0,12,0,0,0,0,0,0,0,1,0,12,23783.06,17.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11887,65,1,51000,0,0,0,60.1,1,0,0.0,27,0,0,0,0,0,0,0,1,0,27,81000.0,23.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11895,50,1,35000,0,0,0,60.3,1,0,0.0,18,0,0,0,0,0,0,0,1,0,18,74832.64,13.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11902,25,1,100000,0,0,0,65.8,0,1,131890.0,60,0,0,0,0,0,0,0,1,0,60,131890.0,20.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11908,61,1,27000,0,0,0,99.9,0,1,145949.0,24,0,0,0,0,0,0,0,1,0,24,145949.0,20.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11912,61,0,50000,0,0,0,128.0,0,1,335520.0,60,0,0,0,0,0,0,0,1,0,60,335520.0,18.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11921,42,0,55000,0,0,0,43.8,0,1,20381.0,12,0,0,0,0,0,0,0,1,0,12,20381.0,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11928,35,0,60000,0,0,0,61.3,0,1,361395.8,60,0,0,0,0,0,0,0,1,0,60,361395.8,16.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11935,25,1,90000,0,0,0,20.3,0,1,134976.0,36,0,0,0,0,0,0,0,1,0,36,134976.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11963,68,1,40000,0,0,0,65.7,0,1,35775.0,24,0,0,0,0,0,0,0,1,0,24,35775.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11976,57,0,55000,0,0,0,28.7,2,0,0.0,36,1,0,0,0,0,0,0,1,0,24,118550.0,18.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11976,57,0,55000,0,0,0,28.7,2,0,0.0,36,1,0,0,0,0,0,0,1,0,36,99600.0,17.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11979,38,0,70000,0,0,0,96.5,1,0,0.0,36,0,0,0,0,0,0,0,1,0,36,164000.0,21.8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11986,71,1,25000,0,0,0,61.1,0,1,48900.0,12,0,0,0,0,0,0,0,1,0,12,48900.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11987,28,1,40000,0,0,0,54.9,0,1,114000.0,48,0,0,0,0,0,0,0,1,0,48,114000.0,33.9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11988,37,1,80000,0,0,0,75.0,0,1,1499999.31,59,0,0,0,0,0,0,0,1,0,59,1499999.31,16.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11991,44,1,70000,0,0,0,26.4,0,1,25321.0,12,0,0,0,0,0,0,0,1,0,12,25321.0,7.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11993,52,0,86000,0,0,0,147.8,0,1,292864.0,60,0,0,0,0,0,0,0,1,0,60,292864.0,22.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12003,38,1,50000,0,0,0,88.6,1,0,0.0,39,0,0,0,0,0,0,0,1,0,39,177233.5,22.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12009,35,0,65000,0,0,0,40.8,0,1,299998.0,36,0,0,0,0,0,0,0,1,0,36,299998.0,6.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12010,30,1,40000,0,0,0,24.0,0,1,108597.0,12,0,0,0,0,0,0,0,1,0,12,108597.0,11.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12018,61,0,25000,0,0,0,12.5,0,1,14430.0,12,0,0,0,0,0,0,0,1,0,12,14430.0,20.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18484,29,1,50000,0,0,0,30.6,0,1,149545.0,24,0,0,0,0,0,0,0,1,0,24,149545.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18490,36,1,200000,0,0,0,76.1,0,1,999745.5,57,0,0,0,0,0,0,0,1,0,57,999745.5,12.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18492,35,0,87000,0,0,0,37.5,0,1,499110.0,60,0,0,0,0,0,0,0,1,0,60,499110.0,16.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18494,45,1,15000,0,0,0,27.9,0,1,61407.0,12,0,0,0,0,0,0,0,1,0,12,61407.0,15.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18497,33,1,90000,0,0,0,34.2,0,1,557542.4,48,0,0,0,0,0,0,0,1,0,48,557542.4,22.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18504,40,0,70000,0,0,0,83.6,0,1,632242.58,57,0,0,0,0,0,0,0,1,0,57,632242.58,15.6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18518,54,0,145000,0,0,0,93.0,0,1,402000.0,60,0,0,0,0,0,0,0,1,0,60,402000.0,19.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18522,31,0,65000,0,0,0,79.6,0,1,382000.0,60,0,0,0,0,0,0,0,1,0,60,382000.0,6.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18526,43,1,85000,0,0,0,63.9,0,1,70000.0,60,0,0,0,0,0,0,0,1,0,60,70000.0,6.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18536,37,0,55000,0,0,0,3.8,0,1,44704.0,24,0,0,0,0,0,0,0,1,0,24,44704.0,12.59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18553,36,0,95000,0,0,0,58.8,0,2,550766.36,60,0,0,0,0,0,0,0,1,0,36,145670.36,21.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18553,36,0,95000,0,0,0,58.8,0,2,550766.36,60,0,0,0,0,0,0,0,1,0,60,405096.0,12.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18561,36,1,65000,0,0,0,49.1,0,1,258000.0,36,0,0,0,0,0,0,0,1,0,36,258000.0,6.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18562,29,0,80000,0,0,0,2.9,0,1,32628.0,12,0,0,0,0,0,0,0,1,0,12,32628.0,16.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18570,65,1,15000,0,0,0,13.3,0,1,90513.2,24,0,0,0,0,0,0,0,1,0,24,90513.2,34.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18571,53,1,38000,0,0,0,73.9,0,1,361999.05,36,0,0,0,0,0,0,0,1,0,36,361999.05,17.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18578,30,1,35000,0,0,0,35.8,0,1,62577.0,18,0,0,0,0,0,0,0,1,0,18,62577.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18582,32,1,80000,0,0,0,7.0,0,1,459752.0,60,0,0,0,0,0,0,0,1,0,60,459752.0,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18589,42,1,60000,0,0,0,125.9,2,0,0.0,57,1,0,0,0,0,0,0,1,0,57,186913.0,23.3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18589,42,1,60000,0,0,0,125.9,2,0,0.0,57,1,0,0,0,0,0,0,1,0,27,51128.0,24.1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18592,46,1,40000,0,0,0,46.5,0,1,108606.0,24,0,0,0,0,0,0,0,1,0,24,108606.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18593,44,0,100000,0,0,0,39.0,0,1,1000000.0,60,0,0,0,0,0,0,0,1,0,60,1000000.0,14.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18596,23,1,72000,0,0,0,10.4,1,0,0.0,24,0,0,0,0,0,0,0,1,0,24,71999.0,10.33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18608,40,0,300000,0,0,0,37.2,0,1,525323.0,60,0,0,0,0,0,0,0,1,0,60,525323.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18616,49,0,55000,0,0,0,6.5,1,0,0.0,24,0,0,0,0,0,0,0,1,0,24,16075.06,15.65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18617,26,1,35000,0,0,0,58.8,0,1,82898.0,24,0,0,0,0,0,0,0,1,0,24,82898.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18622,28,1,28000,0,0,0,20.5,1,0,0.0,10,0,0,0,0,0,0,0,1,0,10,24460.66,22.48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18636,75,0,43000,0,0,0,22.6,0,1,140100.0,48,0,0,0,0,0,0,0,1,0,48,140100.0,8.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18650,30,1,50000,0,0,0,33.1,0,1,390000.0,60,0,0,0,0,0,0,0,1,0,60,390000.0,10.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18656,51,0,45000,0,0,0,75.1,0,1,185188.22,60,0,0,0,0,0,0,0,1,0,60,185188.22,6.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18659,37,1,50000,0,0,0,9.9,0,1,38715.0,24,0,0,0,0,0,0,0,1,0,24,38715.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18660,58,1,68000,0,0,0,73.3,0,1,199999.49,60,0,0,0,0,0,0,0,1,0,60,199999.49,15.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18665,60,1,40000,0,0,0,28.0,0,1,28320.0,24,0,0,0,0,0,0,0,1,0,24,28320.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18669,33,1,180000,0,0,0,31.2,0,1,452004.5,60,0,0,0,0,0,0,0,1,0,60,452004.5,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18671,28,0,65000,0,0,0,19.8,1,0,0.0,6,0,0,0,0,0,0,0,1,0,6,23561.0,29.23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18673,43,1,170000,0,0,0,84.2,0,1,649000.0,60,0,0,0,0,0,0,0,1,0,60,649000.0,17.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18674,55,0,80000,0,0,0,64.1,0,1,70299.0,12,0,0,0,0,0,0,0,1,0,12,70299.0,11.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18687,29,0,150000,0,0,0,49.8,0,1,497306.0,60,0,0,0,0,0,0,0,1,0,60,497306.0,15.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18693,28,0,72000,0,0,0,103.3,0,1,497306.0,60,0,0,0,0,0,0,0,1,0,60,497306.0,6.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18703,43,0,95000,0,0,0,41.4,0,1,989596.0,60,0,0,0,0,0,0,0,1,0,60,989596.0,12.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18704,60,1,47000,0,0,0,95.7,1,0,0.0,6,0,0,0,0,0,0,0,1,0,6,27567.15,23.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18715,69,1,20000,0,0,0,27.9,0,1,199433.0,39,0,0,0,0,0,0,0,1,0,39,199433.0,16.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18719,38,1,54000,0,0,0,24.0,0,1,93326.0,12,0,0,0,0,0,0,0,1,0,12,93326.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18723,29,0,52000,0,0,0,42.5,0,1,150999.31,36,0,0,0,0,0,0,0,1,0,36,150999.31,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18736,24,1,50000,0,0,0,6.8,1,0,0.0,12,0,0,0,0,0,0,0,1,0,12,36323.9,21.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18741,38,1,30000,0,0,0,32.3,0,1,28761.0,36,0,0,0,0,0,0,0,1,0,36,28761.0,8.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18751,64,1,28500,0,0,0,75.1,0,1,149697.0,39,0,0,0,0,0,0,0,1,0,39,149697.0,6.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18758,34,1,15000,0,0,0,16.2,0,1,76947.0,18,0,0,0,0,0,0,0,1,0,18,76947.0,10.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18760,35,1,48000,0,0,0,53.3,2,0,0.0,24,1,0,0,0,0,0,0,1,0,24,53874.0,16.47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18760,35,1,48000,0,0,0,53.3,2,0,0.0,24,1,0,0,0,0,0,0,1,0,24,76748.8,22.7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18764,48,1,68070,0,0,0,175.5,1,0,0.0,39,0,0,0,0,0,0,0,1,0,39,499271.0,19.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18769,41,1,110000,0,0,0,40.8,0,1,998999.26,59,0,0,0,0,0,0,0,1,0,59,998999.26,23.6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18771,69,1,27000,0,0,0,12.3,0,1,14201.0,6,0,0,0,0,0,0,0,1,0,6,14201.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18787,44,1,40000,0,0,0,70.1,1,0,0.0,57,0,0,0,0,0,0,0,1,0,57,342972.79,21.7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18799,53,0,30000,0,0,0,16.5,1,0,0.0,36,0,0,0,0,0,0,0,1,0,36,299800.0,24.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18802,26,0,300000,0,0,0,41.2,0,1,300000.0,60,0,0,0,0,0,0,0,1,0,60,300000.0,15.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18803,65,1,10000,0,0,0,82.8,0,1,23557.0,12,0,0,0,0,0,0,0,1,0,12,23557.0,11.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18805,27,1,75000,0,0,0,49.9,0,1,99120.0,36,0,0,0,0,0,0,0,1,0,36,99120.0,23.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18809,77,1,30000,0,0,0,3.8,1,0,0.0,18,0,0,0,0,0,0,0,1,0,18,18324.0,13.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18815,37,0,60000,0,0,0,44.9,0,1,354000.0,36,0,0,0,0,0,0,0,1,0,36,354000.0,9.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18817,40,0,70000,0,0,0,47.9,0,1,72196.0,6,0,0,0,0,0,0,0,1,0,6,72196.0,16.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18832,25,0,45000,0,0,0,86.2,0,1,299998.34,36,0,0,0,0,0,0,0,1,0,36,299998.34,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18835,45,1,55000,0,0,0,69.5,0,1,174999.27,60,0,0,0,0,0,0,0,1,0,60,174999.27,20.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18836,31,1,35000,0,0,0,36.3,0,1,51904.0,48,0,0,0,0,0,0,0,1,0,48,51904.0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18840,45,0,60000,0,0,0,68.3,0,1,393999.83,48,0,0,0,0,0,0,0,1,0,48,393999.83,21.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18841,35,1,45000,0,0,0,112.3,0,1,1499999.96,84,0,0,0,0,0,0,0,1,0,84,1499999.96,22.9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18842,26,1,45000,0,0,0,98.1,0,1,206112.4,36,0,0,0,0,0,0,0,1,0,36,206112.4,33.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18848,51,1,30000,0,0,0,78.7,0,1,858589.2,60,0,0,0,0,0,0,0,1,0,60,858589.2,12.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18851,33,0,110000,0,0,0,60.0,0,1,298999.48,48,0,0,0,0,0,0,0,1,0,48,298999.48,10.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18854,27,1,70000,0,0,0,28.3,1,0,0.0,12,0,0,0,0,0,0,0,1,0,12,103038.0,15.68,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
